"type","condition1","condition2","trialNo","target","stim1","stim2","stim3","stim4","stim5","stim6","key","ITI","presTime","ISI","presTimeS2","stimFormat","title","content","trialText","button1","feedbackIncorrect","feedbackTime","random","randomBlock","subjectGroup","timestamp","responses","RTs","correct","turkID","age","sex","education","handedness","sexOrientation","ethnicity","other1","other2","other3","other4","other5","browser","version","screenWidth","screenHeight","OS","OS_lang","calibration","ip","code"
"test","impossible","scenario3",59,"How morally wrong would it be for Brian to. . . take pictures of missing bills?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,345595,6,2848,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","immoral","scenario3",64,"How morally wrong would it be for Brian to. . . give new customers incorrect change?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,3,2,347995,5,2398,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","irrational","scenario2",48,"How morally wrong would it be for Josh to. . . try to run there in time?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,402457,1,2809,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",29,"How morally wrong would it be for Josh to. . . ask a relative to pick him up?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,404151,1,1691,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",28,"How morally wrong would it be for Josh to. . . request aiport shuttle pickup?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,405762,1,1609,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","irrational","scenario2",46,"How morally wrong would it be for Josh to. . . sell car for ride to airport?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,407882,1,2119,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",25,"How morally wrong would it be for Josh to. . . reschedule for a later flight?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,409479,1,1596,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","improbable","scenario2",43,"How morally wrong would it be for Josh to. . . get a stranger to drive him?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,411833,1,2353,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","impossible","scenario2",36,"How morally wrong would it be for Josh to. . . levitate and fly to the airport?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,414264,6,2429,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",27,"How morally wrong would it be for Josh to. . . take the public bus there?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,418258,1,3992,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",30,"How morally wrong would it be for Josh to. . . hail a taxi at the intersection?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,419930,1,1670,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","improbable","scenario2",42,"How morally wrong would it be for Josh to. . . convince airport to delay flight?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,422664,1,2734,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","immoral","scenario2",37,"How morally wrong would it be for Josh to. . . steal another person's car?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,425281,5,2615,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","improbable","scenario2",41,"How morally wrong would it be for Josh to. . . beckon a friend passing by?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,427601,1,2318,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","irrational","scenario2",47,"How morally wrong would it be for Josh to. . . pay 1000 dollars for a ride?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,429285,1,1683,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","irrational","scenario2",45,"How morally wrong would it be for Josh to. . . book a flight for next year?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,430808,1,1521,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","immoral","scenario2",38,"How morally wrong would it be for Josh to. . . take a taxi without paying?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,434006,5,3196,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","improbable","scenario2",44,"How morally wrong would it be for Josh to. . . arrange for a private plane?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,436298,1,2291,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","immoral","scenario2",39,"How morally wrong would it be for Josh to. . . take another driver hostage?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,438520,5,2220,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",26,"How morally wrong would it be for Josh to. . . ask the gas station clerk for help?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,440874,1,2352,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",32,"How morally wrong would it be for Josh to. . . take public transportation?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,442392,1,1516,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","impossible","scenario2",33,"How morally wrong would it be for Josh to. . . get a new car by thinking?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,445310,6,2916,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","impossible","scenario2",35,"How morally wrong would it be for Josh to. . . teleport himself to the airport?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,447176,6,1864,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario2",31,"How morally wrong would it be for Josh to. . . call a friend for a ride?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,449182,1,2004,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","impossible","scenario2",34,"How morally wrong would it be for Josh to. . . ride a cat to the airport?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,453633,6,4450,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","immoral","scenario2",40,"How morally wrong would it be for Josh to. . . sneak onto public transportation?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,2,2,456545,5,2910,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","possible","scenario4",78,"How morally wrong would it be for Liz to. . . pay for a one-day gym pass?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,4,2,467484,1,2747,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
"test","irrational","scenario4",95,"How morally wrong would it be for Liz to. . . complain in a foreign language?","Totally morally fine","Somewhat morally fine","In between","Somewhat morally wrong","Totally morally wrong","Not applicable","na",600,"na","na","na","survey","na","na","na","na","na","na",1,4,2,470188,1,2703,0,7,34,"female",4,"right-handed",NA,NA,NA,NA,NA,NA,NA,"IE ",11,1670,939,"Windows","en-US",0.7,NA,"XGiM97ueZRHNDjDz"
